金曜日,n,5,0.19872139630881516,130.0,0.204414,133724.0
絶対,n,4,0.07455710268912087,54.0,0.184631,133724.0
以上,n,3,0.038039663785109624,32.0,0.158963,133724.0
お待ち,n,3,0.0980315874487751,68.0,0.192782,133724.0
席,n,2,0.05033624480272801,44.0,0.152981,133724.0
皆様,n,4,0.1326309712542251,92.0,0.192782,133724.0
ライブ,n,3,0.10000011964942719,72.0,0.185728,133724.0
恋,n,2,0.033284705811970926,28.0,0.158963,133724.0
携帯,n,4,0.074322993628668,56.0,0.177478,133724.0
たま,n,2,0.028264193413299034,21.0,0.179981,133724.0
お腹,n,3,0.10137619275522718,46.0,0.294705,133724.0
先生,n,4,0.19495103347192724,128.0,0.203669,133724.0
びっくり,n,4,0.03257582782447429,26.0,0.167545,133724.0
可能,adv,3,0.05833340312883253,42.0,0.185728,133724.0
女子,n,2,0.018304567616882532,14.0,0.17484,133724.0
正直,adv,4,0.024811282940982924,22.0,0.150812,133724.0
一言,n,4,0.02745613352876073,24.0,0.152981,133724.0
道,n,2,0.05637246866680625,48.0,0.157049,133724.0
うち,n,2,0.26324270886303125,156.0,0.225653,133724.0
安定,adv,4,0.021645119798988963,18.0,0.160804,133724.0
素敵,adv,3,0.16888920463043283,114.0,0.19811,133724.0
一日,n,4,0.13276927103586492,94.0,0.188877,133724.0
確認,n,4,0.054038048517842725,42.0,0.172052,133724.0
世界,n,3,0.08699306033322365,58.0,0.20057,133724.0
速報,n,4,0.11288929436750322,62.0,0.243484,133724.0
秋葉原,n,5,0.07933187759863601,44.0,0.241104,133724.0
発生,n,4,0.11452177619574647,62.0,0.247005,133724.0
横,n,2,0.021627845412940085,14.0,0.206583,133724.0
会,n,2,0.03848021297598037,32.0,0.160804,133724.0
テンション,n,4,0.03758164577787084,32.0,0.157049,133724.0
本気,n,3,0.03478612664891867,30.0,0.155058,133724.0
女,n,3,0.05533362747150848,42.0,0.176177,133724.0
す,n,1,0.03833897430528551,27.0,0.189883,133724.0
人気,n,3,0.0315779964703419,28.0,0.150812,133724.0
完全,adv,4,0.08555785049804074,58.0,0.197261,133724.0
経験,n,4,0.07400145074930453,30.0,0.329859,133724.0
変,adv,2,0.047610825281923966,38.0,0.167545,133724.0
今年,n,3,0.1003092040321857,68.0,0.197261,133724.0
音楽,n,4,0.026455146420986512,22.0,0.160804,133724.0
公開,n,4,0.07422105231671203,52.0,0.190868,133724.0
名様,n,4,0.07469265053393556,50.0,0.199764,133724.0
絵,n,1,0.05690685292094164,42.0,0.181186,133724.0
電車,n,3,0.10779254284945111,58.0,0.248525,133724.0
存在,n,4,0.025168122401364006,22.0,0.152981,133724.0
全て,n,3,0.032032155783554186,28.0,0.152981,133724.0
結婚,n,4,0.03287700038886064,26.0,0.169094,133724.0
性,n,2,0.07731847686279202,56.0,0.184631,133724.0
嫌,adv,2,0.05358043432742065,42.0,0.170595,133724.0
間違い,n,4,0.024060213574227513,18.0,0.178746,133724.0
自由,adv,3,0.03710520175884658,32.0,0.155058,133724.0
成功,n,4,0.033994197002781855,26.0,0.17484,133724.0
海,n,2,0.03140121444168586,22.0,0.190868,133724.0
開始,n,3,0.15427326433549698,106.0,0.194623,133724.0
ネタ,n,2,0.031943151565911876,26.0,0.164291,133724.0
天気,n,3,0.05308785259190572,40.0,0.177478,133724.0
アルバム,n,4,0.021860249469055668,20.0,0.146162,133724.0
かく,n,2,0.015302174628338968,14.0,0.146162,133724.0
動画,n,3,0.070496724596931,48.0,0.196398,133724.0
次,n,2,0.0783025335766205,52.0,0.201364,133724.0
来週,n,4,0.043290239597977925,36.0,0.160804,133724.0
感謝,n,3,0.03475364182943974,26.0,0.178746,133724.0
はず,n,2,0.09605693817115851,66.0,0.194623,133724.0
大阪市,n,5,0.07858565403368131,58.0,0.181186,133724.0
放送,n,4,0.181080823188059,106.0,0.228442,133724.0
夏休み,n,5,0.0538855403667255,34.0,0.211935,133724.0
安心,n,4,0.046658116718016215,30.0,0.207977,133724.0
ご覧,n,3,0.16155499386796685,110.0,0.196398,133724.0
学校,n,4,0.12978549848942597,68.0,0.255227,133724.0
よ,n,1,0.0315779964703419,28.0,0.150812,133724.0
だれ,n,2,0.025168122401364006,22.0,0.152981,133724.0
め,n,1,0.06503640333821901,48.0,0.181186,133724.0
募集,n,3,0.028529747838832224,24.0,0.158963,133724.0
瞬間最高視聴率,n,13,0.8619419700278185,438.0,0.263156,133724.0
先,n,2,0.07822679548921659,56.0,0.1868,133724.0
紹介,n,4,0.06264582273937364,50.0,0.167545,133724.0
今週,n,4,0.04673527564236787,28.0,0.223201,133724.0
枚,n,2,0.04093882923035506,28.0,0.195518,133724.0
商品,n,4,0.03313649008405372,24.0,0.184631,133724.0
健康,adv,4,0.05839663785109629,44.0,0.177478,133724.0
ひと,n,2,0.049927058717956385,42.0,0.158963,133724.0
試合,n,3,0.04037741916185576,30.0,0.179981,133724.0
今夜,n,3,0.04852914959169633,34.0,0.190868,133724.0
対応,n,4,0.041771813586192454,34.0,0.164291,133724.0
状態,n,4,0.061757769734677406,48.0,0.172052,133724.0
番組,n,4,0.032997367712602074,22.0,0.20057,133724.0
本,n,2,0.08757122132152792,62.0,0.188877,133724.0
妹,n,4,0.028860159731985285,24.0,0.160804,133724.0
時報,n,3,0.03246705153899076,28.0,0.155058,133724.0
名古屋,n,3,0.07746579522000538,54.0,0.191834,133724.0
腹,n,2,0.02745613352876073,24.0,0.152981,133724.0
風,n,2,0.03768885166462266,24.0,0.209996,133724.0
金,n,2,0.30026515808680565,182.0,0.220619,133724.0
ちょ,n,1,0.04335760222547935,32.0,0.181186,133724.0
最初,n,3,0.08611121414256229,62.0,0.185728,133724.0
旅行予約,n,6,0.06378623134216745,50.0,0.170595,133724.0
最低価格保証,n,10,0.06378623134216745,50.0,0.170595,133724.0
ホテル予約,n,6,0.0417433519787024,36.0,0.155058,133724.0
格安ホテル,n,7,0.0417433519787024,36.0,0.155058,133724.0
ぼく,n,2,0.04736699470551285,42.0,0.150812,133724.0
準備,n,3,0.053338727528341956,46.0,0.155058,133724.0
チェック,n,3,0.035406000418772995,28.0,0.169094,133724.0
物,n,2,0.06253034608596811,52.0,0.160804,133724.0
嵐,n,3,0.023889533666357574,18.0,0.177478,133724.0
い,n,1,0.014938530106787114,10.0,0.199764,133724.0
