紹介,n,4,0.034037896546335364,26.0,0.167545,127980.0
め,n,1,0.09060715736833881,64.0,0.181186,127980.0
祭り,n,3,0.02378255977496484,18.0,0.169094,127980.0
結局,n,4,0.040065697765275826,34.0,0.150812,127980.0
雰囲気,n,4,0.01885444600718862,16.0,0.150812,127980.0
はず,n,2,0.12165838412251913,80.0,0.194623,127980.0
ニュース,n,3,0.0363061415846226,28.0,0.165945,127980.0
海,n,2,0.14615614939834348,98.0,0.190868,127980.0
次,n,2,0.13531258009063915,86.0,0.201364,127980.0
男,n,3,0.11415639943741211,72.0,0.202913,127980.0
対応,n,4,0.03851172058134083,30.0,0.164291,127980.0
今夜,n,3,0.04175889982809814,28.0,0.190868,127980.0
嘘,n,2,0.039462900453195816,34.0,0.148543,127980.0
今年,n,3,0.0924805438349742,60.0,0.197261,127980.0
安定,adv,4,0.04523319268635725,36.0,0.160804,127980.0
猫,n,2,0.04949292076887013,42.0,0.150812,127980.0
上,n,2,0.12901897171433035,82.0,0.201364,127980.0
お客様,n,5,0.07045438349742147,48.0,0.187849,127980.0
名様,n,4,0.09365400843881856,60.0,0.199764,127980.0
存在,n,4,0.01912561337709017,16.0,0.152981,127980.0
隣,n,3,0.02356805750898578,20.0,0.150812,127980.0
女子,n,2,0.019126113455227377,14.0,0.17484,127980.0
試合,n,3,0.03656435380528207,26.0,0.179981,127980.0
金,n,2,0.08274505391467417,48.0,0.220619,127980.0
うち,n,2,0.16926619784341304,96.0,0.225653,127980.0
席,n,2,0.023907016721362716,20.0,0.152981,127980.0
点,n,2,0.0326684169401469,26.0,0.160804,127980.0
感謝,n,3,0.041900140646976086,30.0,0.178746,127980.0
男性,n,4,0.040065697765275826,34.0,0.150812,127980.0
名古屋,n,3,0.11691711204875763,78.0,0.191834,127980.0
下,n,2,0.017389295202375372,14.0,0.158963,127980.0
一言,n,4,0.023907016721362716,20.0,0.152981,127980.0
家族,n,3,0.019834317862165964,18.0,0.141022,127980.0
スタッフ,n,4,0.13925153930301606,92.0,0.193711,127980.0
電車,n,3,0.12428191904985153,64.0,0.248525,127980.0
動画,n,3,0.05524556962025316,36.0,0.196398,127980.0
