販売,n,4,0.04311455075854724,34.0,0.169094,133347.0
次,n,2,0.08456421216825276,56.0,0.201364,133347.0
嵐,n,3,0.039928457333123356,30.0,0.177478,133347.0
横,n,2,0.043377983756664934,28.0,0.206583,133347.0
完全,adv,4,0.08579974052659602,58.0,0.197261,133347.0
拡散希望,n,7,0.07069603365655021,48.0,0.196398,133347.0
絵,n,1,0.10054792383780663,74.0,0.181186,133347.0
変,adv,2,0.04271959624138526,34.0,0.167545,133347.0
成功,n,4,0.06031361785416995,46.0,0.17484,133347.0
状態,n,4,0.08515701140633085,66.0,0.172052,133347.0
無料,n,3,0.03671167705310206,32.0,0.152981,133347.0
安心,n,4,0.062386705362700315,40.0,0.207977,133347.0
提供,n,4,0.020051249746900944,18.0,0.148543,133347.0
恋,n,2,0.05483661424703967,46.0,0.158963,133347.0
失敗,n,4,0.04004339055246837,34.0,0.157049,133347.0
外,n,2,0.06250276346674466,46.0,0.181186,133347.0
規制,n,3,0.026375921468049526,26.0,0.135275,133347.0
金,n,2,0.1323578333220845,80.0,0.220619,133347.0
アルバム,n,4,0.021922052989568567,20.0,0.146162,133347.0
学校,n,4,0.15694851777692784,82.0,0.255227,133347.0
授業,n,3,0.011628158113793337,10.0,0.155058,133347.0
うち,n,2,0.1996824375501511,118.0,0.225653,133347.0
妹,n,4,0.031353566259458406,26.0,0.160804,133347.0
名様,n,4,0.07789997525253661,52.0,0.199764,133347.0
商品,n,4,0.04984526086076177,36.0,0.184631,133347.0
ライブ,n,3,0.05849832392179802,42.0,0.185728,133347.0
天気,n,3,0.053237943110831146,40.0,0.177478,133347.0
開始,n,3,0.04670473276489159,32.0,0.194623,133347.0
びっくり,n,4,0.01759042198174687,14.0,0.167545,133347.0
女,n,3,0.04227814648998478,32.0,0.176177,133347.0
最初,n,3,0.05849832392179802,42.0,0.185728,133347.0
不安,adv,3,0.017537642391654854,16.0,0.146162,133347.0
お待ち,n,3,0.08963444246964686,62.0,0.192782,133347.0
速報,n,4,0.5331753095307732,292.0,0.243484,133347.0
国民,n,4,0.3165799905509685,172.0,0.245436,133347.0
今夜,n,3,0.12309724253264039,86.0,0.190868,133347.0
紹介,n,4,0.07036168792698748,56.0,0.167545,133347.0
終了,n,4,0.08800881909604265,54.0,0.217328,133347.0
皆様,n,4,0.08674300884159374,60.0,0.192782,133347.0
今年,n,3,0.07988251704200319,54.0,0.197261,133347.0
名古屋,n,3,0.11796581850360338,82.0,0.191834,133347.0
ナンパ,n,3,1.03036954712142,48.0,2.862431,133347.0
お腹,n,3,0.18122499943755765,82.0,0.294705,133347.0
ギャグ,n,2,0.6661030094415322,26.0,3.416263,133347.0
戸惑い方,n,6,1.573729172759792,24.0,8.743836,133347.0
半端,adv,3,0.17497248532025467,44.0,0.530274,133347.0
オススメ,n,4,0.0973816433815534,50.0,0.259711,133347.0
自由,adv,3,0.03488447434138001,30.0,0.155058,133347.0
道,n,2,0.04004339055246837,34.0,0.157049,133347.0
木,n,1,0.22297734482215573,80.0,0.371667,133347.0
公開,n,4,0.057254531410530426,40.0,0.190868,133347.0
ぼく,n,2,0.0316672741044043,28.0,0.150812,133347.0
実現,n,4,0.09854034961416455,60.0,0.219001,133347.0
本,n,2,0.06515588652163151,46.0,0.188877,133347.0
可能,adv,3,0.05014142050439831,36.0,0.185728,133347.0
性,n,2,0.05538362317862419,40.0,0.184631,133347.0
いかが,adv,3,0.029025954839628935,28.0,0.138233,133347.0
土,n,1,0.030703952844833397,24.0,0.170595,133347.0
風,n,2,0.22992205298956855,146.0,0.209996,133347.0
