はず,n,2,0.07607796661365837,44.0,0.194623,112561.0
試合,n,3,0.08634406233064738,54.0,0.179981,112561.0
名様,n,4,0.031944918755163865,18.0,0.199764,112561.0
先生,n,4,0.08685168042217108,48.0,0.203669,112561.0
購入,n,4,0.035029752756283256,24.0,0.164291,112561.0
ちょ,n,1,0.04185140501594691,26.0,0.181186,112561.0
本,n,2,0.0704758664190972,42.0,0.188877,112561.0
うち,n,2,0.21650948374659074,108.0,0.225653,112561.0
終了,n,4,0.0733687867023214,38.0,0.217328,112561.0
件,n,2,0.020639742006556445,14.0,0.165945,112561.0
妹,n,4,0.03428626255985644,24.0,0.160804,112561.0
学校,n,4,0.1133727489983209,50.0,0.255227,112561.0
だれ,n,2,0.04077282540133795,30.0,0.152981,112561.0
男,n,3,0.11537239363545101,64.0,0.202913,112561.0
ギャグ,n,2,0.12140130240491821,4.0,3.416263,112561.0
海,n,2,0.061044660228676,36.0,0.190868,112561.0
夏休み,n,5,0.03765691491724488,20.0,0.211935,112561.0
今週,n,4,0.1070784197013175,54.0,0.223201,112561.0
上,n,2,0.11806952674549799,66.0,0.201364,112561.0
素敵,adv,3,0.13024173559225663,74.0,0.19811,112561.0
名古屋,n,3,0.12952429349419425,76.0,0.191834,112561.0
たま,n,2,0.07834924174447633,49.0,0.179981,112561.0
変,adv,2,0.05060838123328684,34.0,0.167545,112561.0
音,n,2,0.05777454002718526,40.0,0.162579,112561.0
嫌,adv,2,0.05456081591314931,36.0,0.170595,112561.0
紹介,n,4,0.06847016284503513,46.0,0.167545,112561.0
別,n,2,0.03940503371505228,26.0,0.170595,112561.0
完全,adv,4,0.11215877613027601,64.0,0.197261,112561.0
開始,n,3,0.06916178783059851,40.0,0.194623,112561.0
金,n,2,0.04311989054823606,22.0,0.220619,112561.0
表紙,n,3,0.034580893915299254,20.0,0.194623,112561.0
体,n,3,0.06725498174323256,44.0,0.172052,112561.0
無料,n,3,0.03261826032107035,24.0,0.152981,112561.0
ぼく,n,2,0.01339824628423699,10.0,0.150812,112561.0
最初,n,3,0.08250104387843037,50.0,0.185728,112561.0
授業,n,3,0.03030602073542346,22.0,0.155058,112561.0
感謝,n,3,0.04128779950426879,26.0,0.178746,112561.0
放題,n,4,0.042436190154671684,28.0,0.170595,112561.0
正直,adv,4,0.042874388109558376,32.0,0.150812,112561.0
よ,n,1,0.05627263439379536,42.0,0.150812,112561.0
会,n,2,0.04857220529312995,34.0,0.160804,112561.0
音楽,n,4,0.06000095947974876,42.0,0.160804,112561.0
番組,n,4,0.03563756540897824,20.0,0.20057,112561.0
いじめ,n,3,0.02888727001359263,20.0,0.162579,112561.0
質問,n,4,0.15773170103321754,94.0,0.188877,112561.0
小学生,n,6,0.017328559625447534,8.0,0.243815,112561.0
来週,n,4,0.05428658238643935,38.0,0.160804,112561.0
ゲスト,n,3,0.023815708815664395,16.0,0.167545,112561.0
成功,n,4,0.04349215092261084,28.0,0.17484,112561.0
間違い,n,4,0.12068741393555493,76.0,0.178746,112561.0
い,n,1,0.04969209584136601,28.0,0.199764,112561.0
め,n,1,0.09014148772665488,56.0,0.181186,112561.0
祭り,n,3,0.04807178329972193,32.0,0.169094,112561.0
確認,n,4,0.042798624745693445,28.0,0.172052,112561.0
ラジオ,n,3,0.14888527998152115,22.0,0.761758,112561.0
商品,n,4,0.05576935172928456,34.0,0.184631,112561.0
時報,n,3,0.03030602073542346,22.0,0.155058,112561.0
際,n,2,0.08930890805874148,60.0,0.167545,112561.0
皆様,n,4,0.1575673990103144,92.0,0.192782,112561.0
安心,n,4,0.14781460719076767,80.0,0.207977,112561.0
絶対,n,4,0.05904990183100719,36.0,0.184631,112561.0
物,n,2,0.04571501674647525,32.0,0.160804,112561.0
不安,adv,3,0.031164328675118372,24.0,0.146162,112561.0
可能,adv,3,0.07260091861301872,44.0,0.185728,112561.0
性,n,2,0.05576935172928456,34.0,0.184631,112561.0
隣,n,3,0.03483544033901618,26.0,0.150812,112561.0
電車,n,3,0.0883165572445163,40.0,0.248525,112561.0
ホント,n,3,0.06714035944954291,46.0,0.164291,112561.0
腹,n,2,0.04077282540133795,30.0,0.152981,112561.0
今夜,n,3,0.061044660228676,36.0,0.190868,112561.0
いかが,adv,3,0.02701758157798882,22.0,0.138233,112561.0
世界,n,3,0.09265767006334343,52.0,0.20057,112561.0
土,n,1,0.042436190154671684,28.0,0.170595,112561.0
発生,n,4,0.035110562272900915,16.0,0.247005,112561.0
ライブ,n,3,0.10560133616439087,64.0,0.185728,112561.0
入荷,n,3,0.04185140501594691,26.0,0.181186,112561.0
対応,n,4,0.029191460630236046,20.0,0.164291,112561.0
状態,n,4,0.058083847869155394,38.0,0.172052,112561.0
席,n,2,0.02990007196098116,22.0,0.152981,112561.0
今年,n,3,0.08411908209770701,48.0,0.197261,112561.0
公開,n,4,0.05426192020326756,32.0,0.190868,112561.0
アルバム,n,4,0.020776219116745584,16.0,0.146162,112561.0
健康,adv,4,0.04414836399818765,28.0,0.177478,112561.0
風,n,2,0.11193717184459981,60.0,0.209996,112561.0
下,n,2,0.019771341761356063,14.0,0.158963,112561.0
沢山,n,4,0.044228018585478104,30.0,0.165945,112561.0
一日,n,4,0.036915930029050914,22.0,0.188877,112561.0
次,n,1,0.12164739119233127,68.0,0.201364,112561.0
運勢,n,4,0.04872653938753209,18.0,0.304706,112561.0
恋愛運,n,6,0.04261838469807482,16.0,0.299823,112561.0
金運,n,5,0.020776219116745584,16.0,0.146162,112561.0
嵐,n,3,0.01576727285649559,10.0,0.177478,112561.0
準備,n,3,0.044081484706070484,32.0,0.155058,112561.0
お腹,n,3,0.04712724655964322,18.0,0.294705,112561.0
安定,adv,4,0.03142907401320173,22.0,0.160804,112561.0
名,n,1,0.07031202636792495,46.0,0.172052,112561.0
国,n,2,0.03538241486838248,24.0,0.165945,112561.0
キャラ,n,2,0.033049351018558826,22.0,0.169094,112561.0
後,n,2,0.1122014196746653,68.0,0.185728,112561.0
スタート,n,4,0.0250427057328915,16.0,0.176177,112561.0
動画,n,3,0.0977095796945656,56.0,0.196398,112561.0
拡散希望,n,7,0.11515771892573805,66.0,0.196398,112561.0
道,n,2,0.03348563001394799,24.0,0.157049,112561.0
先,n,2,0.049786338074466294,30.0,0.1868,112561.0
他人,n,3,0.03805463704124874,28.0,0.152981,112561.0
規制,n,3,0.026439441724931373,22.0,0.135275,112561.0
娘,n,3,0.012985136947965992,10.0,0.146162,112561.0
秋葉原,n,5,0.017135881877382044,8.0,0.241104,112561.0
アカウント,n,5,0.030630857934808683,24.0,0.14366,112561.0
選択,n,4,0.039066568349605986,28.0,0.157049,112561.0
テンション,n,4,0.03348563001394799,24.0,0.157049,112561.0
花,n,2,0.04349215092261084,28.0,0.17484,112561.0
放送,n,4,0.04870788283686179,24.0,0.228442,112561.0
国民,n,4,0.03924847860271319,18.0,0.245436,112561.0
途中,n,3,0.007791082168779593,6.0,0.146162,112561.0
人気,n,3,0.04555403736640578,34.0,0.150812,112561.0
大人,n,3,0.04621963202174821,32.0,0.162579,112561.0
バス,n,2,0.011161876671315999,8.0,0.157049,112561.0
利用,n,3,0.06523822638391628,42.0,0.17484,112561.0
絵,n,1,0.03541272732118585,22.0,0.181186,112561.0
失敗,n,4,0.06697126002789598,48.0,0.157049,112561.0
ネタ,n,2,0.046706337008377674,32.0,0.164291,112561.0
ページ,n,3,0.02337324650633878,18.0,0.146162,112561.0
現在,n,4,0.046598733131368766,30.0,0.17484,112561.0
熱中症,n,6,0.04013119997157097,12.0,0.376434,112561.0
外,n,2,0.10623818196355755,66.0,0.181186,112561.0
家族,n,3,0.03758548698039285,30.0,0.141022,112561.0
お待ち,n,3,0.0890598342232212,52.0,0.192782,112561.0
金曜日,n,5,0.02542440099146241,14.0,0.204414,112561.0
ひと,n,2,0.025420296550314938,18.0,0.158963,112561.0
人たち,n,4,0.029700375796234933,18.0,0.185728,112561.0
オススメ,n,4,0.041531240838301016,18.0,0.259711,112561.0
経験,n,4,0.07033178454349198,24.0,0.329859,112561.0
以上,n,3,0.025420296550314938,18.0,0.158963,112561.0
お客様,n,5,0.0767677437122982,46.0,0.187849,112561.0
結婚,n,4,0.09313908014321123,62.0,0.169094,112561.0
存在,n,4,0.03805463704124874,28.0,0.152981,112561.0
恋,n,2,0.04801611570615044,34.0,0.158963,112561.0
当店,n,4,0.02453473227849788,14.0,0.197261,112561.0
空,n,2,0.027280407956574656,18.0,0.170595,112561.0
度,n,1,0.03441884844662005,20.0,0.193711,112561.0
募集,n,3,0.01694686436687663,12.0,0.158963,112561.0
ユーザー,n,4,0.014285942733273514,10.0,0.160804,112561.0
名古屋市中村区,n,9,0.05366507049510932,38.0,0.158963,112561.0
雰囲気,n,4,0.050913335880100566,38.0,0.150812,112561.0
ニュース,n,3,0.038330949440747684,26.0,0.165945,112561.0
歯,n,1,0.00859253204928883,4.0,0.241796,112561.0
企画,n,3,0.006638178409928839,4.0,0.1868,112561.0
話題,n,3,0.061167438100230107,38.0,0.181186,112561.0
男性,n,4,0.03483544033901618,26.0,0.150812,112561.0
一度,n,3,0.034688000284290296,22.0,0.177478,112561.0
携帯,n,4,0.04730181856948677,30.0,0.177478,112561.0
チェック,n,3,0.05107626975595454,34.0,0.169094,112561.0
無駄,adv,2,0.01565169108305719,10.0,0.176177,112561.0
枚,n,2,0.06253185383925161,36.0,0.195518,112561.0
天気,n,3,0.06622254599728147,42.0,0.177478,112561.0
者,n,2,0.03698602535514077,24.0,0.173466,112561.0
自由,adv,3,0.038571299117811673,28.0,0.155058,112561.0
千代田区,n,4,0.1493590142233989,90.0,0.1868,112561.0
総合,n,4,0.24869043451994918,44.0,0.636201,112561.0
瞬間最高視聴率,n,13,0.3086023756007854,132.0,0.263156,112561.0
日本テレビ,n,6,0.09305365090928475,28.0,0.374079,112561.0
大阪市,n,5,0.08370281003189382,52.0,0.181186,112561.0
梅田,n,3,0.03106582208757918,20.0,0.17484,112561.0
実現,n,4,0.031129929549311038,16.0,0.219001,112561.0
開催,n,4,0.1313291104378959,74.0,0.199764,112561.0
提供,n,4,0.023754000053304435,18.0,0.148543,112561.0
